instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
13800,2012-08-03,summer,2012,August,4,no,friday,yes,1,27.060000000000002,30.305,83.0,25.369999999999997,1,11,12,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13801,2012-08-03,summer,2012,August,5,no,friday,yes,1,27.060000000000002,30.305,83.0,16.42,2,35,37,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13802,2012-08-03,summer,2012,August,6,no,friday,yes,1,27.060000000000002,30.305,83.0,22.39,5,158,163,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13803,2012-08-03,summer,2012,August,7,no,friday,yes,1,28.7,33.335,74.0,10.45,25,396,421,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13804,2012-08-03,summer,2012,August,8,no,friday,yes,1,29.52,34.089999999999996,70.0,13.43,32,636,668,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13805,2012-08-03,summer,2012,August,9,no,friday,yes,2,30.34,34.849999999999994,66.0,10.45,69,327,396,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13806,2012-08-03,summer,2012,August,10,no,friday,yes,2,32.800000000000004,37.12,52.0,19.400000000000002,82,167,249,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13807,2012-08-03,summer,2012,August,11,no,friday,yes,2,34.44,39.395,49.0,28.360000000000003,77,186,263,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13808,2012-08-03,summer,2012,August,12,no,friday,yes,2,35.26,40.910000000000004,50.0,29.849999999999998,95,243,338,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13809,2012-08-03,summer,2012,August,13,no,friday,yes,2,35.26,40.150000000000006,47.0,28.360000000000003,98,247,345,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13810,2012-08-03,summer,2012,August,14,no,friday,yes,2,35.26,39.395,44.0,25.369999999999997,102,229,331,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13811,2012-08-03,summer,2012,August,15,no,friday,yes,1,36.08,40.910000000000004,42.0,25.369999999999997,112,268,380,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13812,2012-08-03,summer,2012,August,16,no,friday,yes,2,35.26,39.395,41.0,22.39,112,380,492,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13813,2012-08-03,summer,2012,August,17,no,friday,yes,2,34.44,40.150000000000006,53.0,28.360000000000003,95,646,741,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13814,2012-08-03,summer,2012,August,18,no,friday,yes,2,33.62,40.150000000000006,59.0,25.369999999999997,98,573,671,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13815,2012-08-03,summer,2012,August,19,no,friday,yes,2,32.800000000000004,39.395,63.0,22.39,81,388,469,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13816,2012-08-03,summer,2012,August,20,no,friday,yes,2,31.98,37.88,66.0,22.39,89,300,389,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13817,2012-08-03,summer,2012,August,21,no,friday,yes,2,31.16,36.364999999999995,66.0,19.400000000000002,54,224,278,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13818,2012-08-03,summer,2012,August,22,no,friday,yes,1,31.16,36.364999999999995,70.0,25.369999999999997,46,156,202,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13819,2012-08-03,summer,2012,August,23,no,friday,yes,1,30.34,35.605,79.0,13.43,26,170,196,2,31.399153,36.143350000000005,64.25,21.5792,1328,5847,7175
13820,2012-08-04,summer,2012,August,0,no,saturday,no,1,30.34,35.605,79.0,16.42,24,137,161,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13821,2012-08-04,summer,2012,August,1,no,saturday,no,1,29.52,35.605,84.0,19.400000000000002,23,99,122,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13822,2012-08-04,summer,2012,August,2,no,saturday,no,1,29.52,35.605,84.0,13.43,20,64,84,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13823,2012-08-04,summer,2012,August,3,no,saturday,no,1,29.52,35.605,84.0,13.43,11,19,30,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13824,2012-08-04,summer,2012,August,4,no,saturday,no,1,29.52,34.849999999999994,79.0,19.400000000000002,2,11,13,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13825,2012-08-04,summer,2012,August,5,no,saturday,no,1,28.7,33.335,84.0,22.39,1,16,17,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13826,2012-08-04,summer,2012,August,6,no,saturday,no,1,28.7,33.335,84.0,22.39,12,37,49,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13827,2012-08-04,summer,2012,August,7,no,saturday,no,1,29.52,34.849999999999994,77.0,16.42,18,49,67,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13828,2012-08-04,summer,2012,August,8,no,saturday,no,1,30.34,36.364999999999995,72.0,19.400000000000002,49,132,181,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13829,2012-08-04,summer,2012,August,9,no,saturday,no,1,31.98,37.88,65.0,22.39,61,217,278,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13830,2012-08-04,summer,2012,August,10,no,saturday,no,1,33.62,38.635000000000005,56.99999999999999,19.400000000000002,108,288,396,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13831,2012-08-04,summer,2012,August,11,no,saturday,no,1,35.26,40.150000000000006,47.0,25.369999999999997,155,315,470,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13832,2012-08-04,summer,2012,August,12,no,saturday,no,1,35.26,39.395,40.0,35.82,222,325,547,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13833,2012-08-04,summer,2012,August,13,no,saturday,no,1,36.08,40.910000000000004,42.0,29.849999999999998,195,332,527,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13834,2012-08-04,summer,2012,August,14,no,saturday,no,1,36.08,40.150000000000006,40.0,38.81,183,289,472,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13835,2012-08-04,summer,2012,August,15,no,saturday,no,1,36.08,40.910000000000004,42.0,41.79,205,284,489,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13836,2012-08-04,summer,2012,August,16,no,saturday,no,1,36.9,40.910000000000004,39.0,29.849999999999998,197,253,450,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13837,2012-08-04,summer,2012,August,17,no,saturday,no,1,36.08,39.395,37.0,29.849999999999998,179,313,492,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13838,2012-08-04,summer,2012,August,18,no,saturday,no,1,35.26,39.395,41.0,32.84,169,321,490,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13839,2012-08-04,summer,2012,August,19,no,saturday,no,1,33.62,38.635000000000005,52.0,35.82,133,264,397,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13840,2012-08-04,summer,2012,August,20,no,saturday,no,1,33.62,38.635000000000005,52.0,29.849999999999998,117,195,312,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13841,2012-08-04,summer,2012,August,21,no,saturday,no,1,32.800000000000004,38.635000000000005,59.0,25.369999999999997,96,193,289,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13842,2012-08-04,summer,2012,August,22,no,saturday,no,1,31.16,36.364999999999995,66.0,28.360000000000003,104,165,269,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13843,2012-08-04,summer,2012,August,23,no,saturday,no,1,31.16,36.364999999999995,66.0,29.849999999999998,61,161,222,1,32.526652999999996,37.56335,61.3333,25.745800000000003,2345,4479,6824
13844,2012-08-05,summer,2012,August,0,no,sunday,no,1,30.34,34.849999999999994,70.0,28.360000000000003,32,121,153,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13845,2012-08-05,summer,2012,August,1,no,sunday,no,1,30.34,34.849999999999994,70.0,25.369999999999997,8,79,87,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13846,2012-08-05,summer,2012,August,2,no,sunday,no,1,30.34,34.849999999999994,70.0,29.849999999999998,5,68,73,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13847,2012-08-05,summer,2012,August,3,no,sunday,no,1,29.52,34.849999999999994,74.0,25.369999999999997,9,32,41,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13848,2012-08-05,summer,2012,August,4,no,sunday,no,1,29.52,34.849999999999994,74.0,25.369999999999997,3,11,14,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13849,2012-08-05,summer,2012,August,5,no,sunday,no,1,29.52,34.849999999999994,74.0,25.369999999999997,1,18,19,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13850,2012-08-05,summer,2012,August,6,no,sunday,no,1,29.52,34.849999999999994,79.0,25.369999999999997,7,12,19,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13851,2012-08-05,summer,2012,August,7,no,sunday,no,1,30.34,35.605,74.0,29.849999999999998,18,50,68,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13852,2012-08-05,summer,2012,August,8,no,sunday,no,1,31.16,36.364999999999995,66.0,32.84,27,81,108,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13853,2012-08-05,summer,2012,August,9,no,sunday,no,1,32.800000000000004,38.635000000000005,59.0,35.82,61,168,229,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13854,2012-08-05,summer,2012,August,10,no,sunday,no,1,32.800000000000004,38.635000000000005,59.0,41.79,111,253,364,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13855,2012-08-05,summer,2012,August,11,no,sunday,no,1,33.62,39.395,56.00000000000001,41.79,155,282,437,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13856,2012-08-05,summer,2012,August,12,no,sunday,no,1,35.26,40.150000000000006,47.0,52.239999999999995,161,330,491,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13857,2012-08-05,summer,2012,August,13,no,sunday,no,1,36.08,40.910000000000004,44.0,46.27,208,315,523,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13858,2012-08-05,summer,2012,August,14,no,sunday,no,1,36.9,42.425000000000004,42.0,46.27,161,365,526,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13859,2012-08-05,summer,2012,August,15,no,sunday,no,1,36.9,40.910000000000004,37.0,52.239999999999995,164,286,450,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13860,2012-08-05,summer,2012,August,16,no,sunday,no,1,33.62,37.88,46.0,25.369999999999997,143,278,421,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13861,2012-08-05,summer,2012,August,17,no,sunday,no,1,33.62,37.88,46.0,25.369999999999997,122,260,382,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13862,2012-08-05,summer,2012,August,18,no,sunday,no,3,28.7,33.335,74.0,13.43,75,154,229,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13863,2012-08-05,summer,2012,August,19,no,sunday,no,1,28.7,33.335,84.0,22.39,46,139,185,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13864,2012-08-05,summer,2012,August,20,no,sunday,no,1,28.7,33.335,84.0,10.45,53,140,193,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13865,2012-08-05,summer,2012,August,21,no,sunday,no,1,29.52,34.849999999999994,79.0,10.45,51,157,208,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13866,2012-08-05,summer,2012,August,22,no,sunday,no,1,29.52,34.849999999999994,79.0,8.959999999999999,57,100,157,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13867,2012-08-05,summer,2012,August,23,no,sunday,no,2,29.52,34.849999999999994,79.0,16.42,29,58,87,1,31.535847,36.55395,65.25,29.042099999999998,1707,3757,5464
13868,2012-08-06,summer,2012,August,0,no,monday,yes,2,29.52,34.849999999999994,79.0,0.0,9,24,33,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13869,2012-08-06,summer,2012,August,1,no,monday,yes,1,29.52,34.849999999999994,79.0,8.959999999999999,1,10,11,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13870,2012-08-06,summer,2012,August,2,no,monday,yes,2,29.52,34.849999999999994,79.0,13.43,0,5,5,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13871,2012-08-06,summer,2012,August,3,no,monday,yes,3,29.52,34.849999999999994,79.0,8.959999999999999,0,5,5,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13872,2012-08-06,summer,2012,August,4,no,monday,yes,2,29.52,34.849999999999994,74.0,13.43,3,8,11,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13873,2012-08-06,summer,2012,August,5,no,monday,yes,1,28.7,33.335,79.0,19.400000000000002,2,23,25,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13874,2012-08-06,summer,2012,August,6,no,monday,yes,2,28.7,33.335,79.0,22.39,4,137,141,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13875,2012-08-06,summer,2012,August,7,no,monday,yes,3,29.52,34.089999999999996,70.0,19.400000000000002,14,393,407,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13876,2012-08-06,summer,2012,August,8,no,monday,yes,2,28.7,33.335,79.0,0.0,27,578,605,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13877,2012-08-06,summer,2012,August,9,no,monday,yes,3,28.7,33.335,79.0,16.42,28,248,276,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13878,2012-08-06,summer,2012,August,10,no,monday,yes,1,30.34,34.849999999999994,70.0,22.39,54,159,213,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13879,2012-08-06,summer,2012,August,11,no,monday,yes,1,31.16,36.364999999999995,66.0,13.43,108,152,260,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13880,2012-08-06,summer,2012,August,12,no,monday,yes,2,31.98,36.364999999999995,55.00000000000001,8.959999999999999,72,213,285,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13881,2012-08-06,summer,2012,August,13,no,monday,yes,1,32.800000000000004,37.12,49.0,22.39,85,204,289,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13882,2012-08-06,summer,2012,August,14,no,monday,yes,1,33.62,37.88,46.0,0.0,99,188,287,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13883,2012-08-06,summer,2012,August,15,no,monday,yes,1,33.62,37.88,46.0,13.43,91,183,274,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13884,2012-08-06,summer,2012,August,16,no,monday,yes,1,34.44,37.88,41.0,10.45,88,363,451,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13885,2012-08-06,summer,2012,August,17,no,monday,yes,1,33.62,37.12,41.0,0.0,112,746,858,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13886,2012-08-06,summer,2012,August,18,no,monday,yes,1,33.62,37.12,41.0,13.43,100,743,843,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13887,2012-08-06,summer,2012,August,19,no,monday,yes,1,31.98,37.12,59.0,19.400000000000002,109,531,640,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13888,2012-08-06,summer,2012,August,20,no,monday,yes,1,31.16,36.364999999999995,66.0,16.42,89,368,457,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13889,2012-08-06,summer,2012,August,21,no,monday,yes,1,30.34,34.849999999999994,70.0,19.400000000000002,72,245,317,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13890,2012-08-06,summer,2012,August,22,no,monday,yes,1,30.34,34.849999999999994,70.0,8.959999999999999,50,157,207,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13891,2012-08-06,summer,2012,August,23,no,monday,yes,1,29.52,34.849999999999994,74.0,19.400000000000002,16,97,113,2,30.8525,35.5123,65.4167,12.9354,1233,5780,7013
13892,2012-08-07,summer,2012,August,0,no,tuesday,yes,1,28.7,33.335,84.0,19.400000000000002,15,32,47,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13893,2012-08-07,summer,2012,August,1,no,tuesday,yes,1,28.7,33.335,84.0,13.43,2,16,18,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13894,2012-08-07,summer,2012,August,2,no,tuesday,yes,1,28.7,33.335,84.0,13.43,6,7,13,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13895,2012-08-07,summer,2012,August,3,no,tuesday,yes,1,28.7,33.335,84.0,0.0,0,6,6,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13896,2012-08-07,summer,2012,August,4,no,tuesday,yes,1,27.880000000000003,31.819999999999997,83.0,13.43,2,7,9,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13897,2012-08-07,summer,2012,August,5,no,tuesday,yes,1,28.7,33.335,79.0,10.45,3,33,36,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13898,2012-08-07,summer,2012,August,6,no,tuesday,yes,2,28.7,33.335,79.0,19.400000000000002,3,176,179,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13899,2012-08-07,summer,2012,August,7,no,tuesday,yes,2,28.7,33.335,74.0,13.43,21,481,502,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13900,2012-08-07,summer,2012,August,8,no,tuesday,yes,2,28.7,32.574999999999996,70.0,16.42,41,664,705,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13901,2012-08-07,summer,2012,August,9,no,tuesday,yes,2,28.7,33.335,74.0,13.43,44,283,327,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13902,2012-08-07,summer,2012,August,10,no,tuesday,yes,2,30.34,34.849999999999994,70.0,13.43,89,161,250,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13903,2012-08-07,summer,2012,August,11,no,tuesday,yes,2,31.16,36.364999999999995,66.0,8.959999999999999,84,130,214,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13904,2012-08-07,summer,2012,August,12,no,tuesday,yes,2,32.800000000000004,37.88,55.00000000000001,13.43,86,197,283,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13905,2012-08-07,summer,2012,August,13,no,tuesday,yes,2,32.800000000000004,37.12,52.0,19.400000000000002,68,185,253,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13906,2012-08-07,summer,2012,August,14,no,tuesday,yes,2,33.62,37.88,46.0,0.0,76,185,261,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13907,2012-08-07,summer,2012,August,15,no,tuesday,yes,1,32.800000000000004,37.12,52.0,0.0,100,206,306,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13908,2012-08-07,summer,2012,August,16,no,tuesday,yes,3,31.16,36.364999999999995,66.0,28.360000000000003,101,344,445,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13909,2012-08-07,summer,2012,August,17,no,tuesday,yes,2,31.98,37.12,62.0,13.43,125,743,868,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13910,2012-08-07,summer,2012,August,18,no,tuesday,yes,2,31.16,35.605,62.0,16.42,103,711,814,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13911,2012-08-07,summer,2012,August,19,no,tuesday,yes,2,31.16,36.364999999999995,66.0,10.45,104,506,610,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13912,2012-08-07,summer,2012,August,20,no,tuesday,yes,2,30.34,34.849999999999994,70.0,13.43,74,374,448,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13913,2012-08-07,summer,2012,August,21,no,tuesday,yes,2,29.52,34.849999999999994,74.0,0.0,70,247,317,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13914,2012-08-07,summer,2012,August,22,no,tuesday,yes,1,29.52,34.849999999999994,74.0,10.45,43,181,224,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13915,2012-08-07,summer,2012,August,23,no,tuesday,yes,1,29.52,34.849999999999994,79.0,0.0,18,120,138,2,30.169152999999998,34.88105,70.375,11.6908,1278,5995,7273
13916,2012-08-08,summer,2012,August,0,no,wednesday,yes,1,28.7,33.335,84.0,0.0,12,46,58,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13917,2012-08-08,summer,2012,August,1,no,wednesday,yes,1,29.52,34.849999999999994,79.0,0.0,3,20,23,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13918,2012-08-08,summer,2012,August,2,no,wednesday,yes,1,28.7,33.335,84.0,0.0,1,5,6,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13919,2012-08-08,summer,2012,August,3,no,wednesday,yes,1,28.7,33.335,84.0,0.0,1,6,7,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13920,2012-08-08,summer,2012,August,4,no,wednesday,yes,1,28.7,33.335,84.0,0.0,1,6,7,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13921,2012-08-08,summer,2012,August,5,no,wednesday,yes,2,27.880000000000003,31.819999999999997,89.0,16.42,3,40,43,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13922,2012-08-08,summer,2012,August,6,no,wednesday,yes,2,28.7,33.335,84.0,16.42,4,169,173,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13923,2012-08-08,summer,2012,August,7,no,wednesday,yes,2,28.7,33.335,84.0,16.42,24,458,482,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13924,2012-08-08,summer,2012,August,8,no,wednesday,yes,2,30.34,36.364999999999995,72.0,8.959999999999999,48,689,737,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13925,2012-08-08,summer,2012,August,9,no,wednesday,yes,2,31.16,36.364999999999995,66.0,0.0,33,308,341,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13926,2012-08-08,summer,2012,August,10,no,wednesday,yes,2,32.800000000000004,37.12,52.0,13.43,63,151,214,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13927,2012-08-08,summer,2012,August,11,no,wednesday,yes,2,32.800000000000004,37.12,52.0,0.0,80,159,239,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13928,2012-08-08,summer,2012,August,12,no,wednesday,yes,2,32.800000000000004,37.12,52.0,0.0,63,217,280,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13929,2012-08-08,summer,2012,August,13,no,wednesday,yes,2,32.800000000000004,37.12,52.0,0.0,101,212,313,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13930,2012-08-08,summer,2012,August,14,no,wednesday,yes,2,32.800000000000004,37.12,52.0,25.369999999999997,63,173,236,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13931,2012-08-08,summer,2012,August,15,no,wednesday,yes,2,34.44,37.88,44.0,19.400000000000002,110,168,278,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13932,2012-08-08,summer,2012,August,16,no,wednesday,yes,2,32.800000000000004,37.12,49.0,28.360000000000003,113,328,441,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13933,2012-08-08,summer,2012,August,17,no,wednesday,yes,2,32.800000000000004,37.88,55.00000000000001,28.360000000000003,107,751,858,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13934,2012-08-08,summer,2012,August,18,no,wednesday,yes,2,31.98,36.364999999999995,55.00000000000001,16.42,117,745,862,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13935,2012-08-08,summer,2012,August,19,no,wednesday,yes,1,31.16,36.364999999999995,66.0,22.39,119,567,686,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13936,2012-08-08,summer,2012,August,20,no,wednesday,yes,1,30.34,34.849999999999994,66.0,19.400000000000002,76,424,500,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13937,2012-08-08,summer,2012,August,21,no,wednesday,yes,1,30.34,34.849999999999994,66.0,10.45,70,311,381,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13938,2012-08-08,summer,2012,August,22,no,wednesday,yes,1,29.52,34.849999999999994,74.0,10.45,35,198,233,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13939,2012-08-08,summer,2012,August,23,no,wednesday,yes,1,29.52,34.089999999999996,70.0,13.43,16,120,136,2,30.75,35.385850000000005,67.29169999999999,11.07,1263,6271,7534
13940,2012-08-09,summer,2012,August,0,no,thursday,yes,1,29.52,34.849999999999994,74.0,19.400000000000002,16,51,67,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13941,2012-08-09,summer,2012,August,1,no,thursday,yes,1,28.7,33.335,79.0,13.43,5,23,28,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13942,2012-08-09,summer,2012,August,2,no,thursday,yes,1,28.7,33.335,84.0,8.959999999999999,2,12,14,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13943,2012-08-09,summer,2012,August,3,no,thursday,yes,1,27.880000000000003,31.819999999999997,83.0,8.959999999999999,1,5,6,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13944,2012-08-09,summer,2012,August,4,no,thursday,yes,2,27.880000000000003,31.819999999999997,89.0,13.43,0,10,10,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13945,2012-08-09,summer,2012,August,5,no,thursday,yes,2,27.060000000000002,29.544999999999998,94.0,0.0,4,37,41,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13946,2012-08-09,summer,2012,August,6,no,thursday,yes,1,27.060000000000002,30.305,83.0,16.42,5,162,167,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13947,2012-08-09,summer,2012,August,7,no,thursday,yes,2,28.7,33.335,84.0,16.42,24,451,475,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13948,2012-08-09,summer,2012,August,8,no,thursday,yes,1,29.52,34.849999999999994,74.0,10.45,28,670,698,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13949,2012-08-09,summer,2012,August,9,no,thursday,yes,1,31.16,36.364999999999995,66.0,16.42,54,299,353,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13950,2012-08-09,summer,2012,August,10,no,thursday,yes,1,32.800000000000004,37.88,55.00000000000001,22.39,72,133,205,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13951,2012-08-09,summer,2012,August,11,no,thursday,yes,1,34.44,37.88,44.0,0.0,94,166,260,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
